scope,run_id,model,model_label,method,tier,task,context,repetition,question_count,status,report_state,result_updated_at,attempt_count,sources,failure_categories,score_name,score_available,f1,calls,cost_chf,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,peak_combined_memory_mib,peak_docker_memory_mib,peak_host_process_tree_rss_mib,process_wall_time_seconds,ground_truth_version,original_f1,score_correction_status,arm_final
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task3,1000,1,5,succeeded,final,2026-09-23T12:30:06.316405+00:00,1,jed-deepseek-rlm-x1000-s11,{},macro_f1,True,0.6,62,0.09290792086399999,0.11613490107999998,1813557,67140,1880697,2532.06353790313,6.645230397582054,428.96484375,0.0,428.96484375,2556.5761440042406,rxnhaystack-human-1.6.0,0.6,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task3,1000,2,5,succeeded,final,2026-09-23T12:36:35.249342+00:00,1,jed-deepseek-rlm-x1000-s12,{},macro_f1,True,0.8,73,0.06633700841600002,0.08292126052000001,899166,106539,1005705,2959.2209004871547,5.554940175265074,408.125,0.0,408.125,2967.6928265206516,rxnhaystack-human-1.6.0,0.8,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task3,1000,3,5,succeeded,final,2026-09-23T12:34:59.677758+00:00,1,jed-deepseek-rlm-x1000-s13,{},macro_f1,True,0.8,65,0.03904923888,0.0488115486,402315,47983,450298,2767.252556633204,972.0851698601618,417.50390625,0.0,417.50390625,2775.515995715745,rxnhaystack-human-1.6.0,0.8,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task3,1000,4,5,succeeded,final,2026-09-23T12:38:36.785649+00:00,1,jed-deepseek-rlm-x1000-s14,{},macro_f1,True,0.6,71,0.08590079392000002,0.10737599240000002,1532492,76328,1608820,2989.366627112031,5.097344269044697,407.37890625,0.0,407.37890625,2999.300515992567,rxnhaystack-human-1.6.0,0.6,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task3,1000,5,5,succeeded,final,2026-09-23T12:34:06.415671+00:00,1,jed-deepseek-rlm-x1000-s15,{},macro_f1,True,0.6,93,0.069534487936,0.08691810992,1014821,72282,1087103,2713.959454265423,3.493747815489769,429.3984375,0.0,429.3984375,2722.253040768206,rxnhaystack-human-1.6.0,0.6,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task4,1000,1,5,succeeded,final,2026-09-23T12:10:02.252167+00:00,1,jed-deepseek-rlm-x1000-s16,{},macro_f1,True,0.8,75,0.035683132480000004,0.0446039156,450639,50999,501638,1273.4076202400029,5.807709245942533,406.41015625,0.0,406.41015625,1284.1701550884172,rxnhaystack-human-1.6.0,0.8,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task4,1000,2,5,succeeded,final,2026-09-23T12:14:11.408807+00:00,1,jed-deepseek-rlm-x1000-s17,{},macro_f1,True,0.8,75,0.03621942208000001,0.04527427760000001,428824,49913,478737,1519.879513412714,3.560111602768302,418.8515625,0.0,418.8515625,1529.4454293502495,rxnhaystack-human-1.6.0,0.8,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task4,1000,3,5,succeeded,final,2026-09-23T12:32:59.515224+00:00,1,jed-deepseek-rlm-x1000-s18,{},macro_f1,True,1.0,55,0.06486818624,0.08108523279999999,631096,99446,730542,2754.1734128706157,7.332475023344159,402.171875,0.0,402.171875,2763.207958078012,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task4,1000,4,5,succeeded,final,2026-09-23T11:58:02.440832+00:00,1,jed-deepseek-rlm-x1000-s19,{},macro_f1,True,0.6,93,0.020983975680000003,0.0262299696,376145,23028,399173,657.0226533394307,1.1436581946909428,403.08203125,0.0,403.08203125,666.1260661836714,rxnhaystack-human-1.6.0,0.6,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task4,1000,5,5,succeeded,final,2026-09-23T12:09:33.100031+00:00,1,jed-deepseek-rlm-x1000-s20,{},macro_f1,True,0.8800000000000001,63,0.043593550720000006,0.0544919384,892859,45094,937953,1348.0231192335486,2.602945603430271,409.7109375,0.0,409.7109375,1356.7787170112133,rxnhaystack-human-1.6.0,0.8800000000000001,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task5,1000,1,4,succeeded,final,2026-09-23T12:54:40.344441+00:00,1,jed-deepseek-rlm-x1000-s11,{},macro_f1,True,0.75,51,0.026773766016000008,0.03346720752000001,673173,72437,745610,1465.5484859962016,1.775297349318862,404.6328125,0.0,404.6328125,1471.2595395222306,rxnhaystack-human-1.6.0,0.75,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task5,1000,2,4,succeeded,final,2026-09-23T12:57:50.310314+00:00,1,jed-deepseek-rlm-x1000-s12,{},macro_f1,True,0.25,102,0.029416533152000005,0.03677066644,691366,44941,736307,1216.7853298503906,0.6280100047588348,393.109375,0.0,393.109375,1273.233147425577,rxnhaystack-human-1.6.0,0.25,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task5,1000,3,4,succeeded,final,2026-09-23T13:00:59.531198+00:00,1,jed-deepseek-rlm-x1000-s13,{},macro_f1,True,1.0,51,0.026683383584,0.03335422948,448023,60490,508513,1552.912256992422,3.4201233610510826,399.83203125,0.0,399.83203125,1558.074051361531,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task5,1000,4,4,succeeded,final,2026-09-23T12:59:57.140187+00:00,1,jed-deepseek-rlm-x1000-s14,{},macro_f1,True,1.0,56,0.03573095456000001,0.04466369320000001,782997,53515,836512,1230.8853915696964,3.2791154012084007,397.46875,0.0,397.46875,1236.2456765230745,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,2,tier2/task5,1000,5,4,succeeded,final,2026-09-23T12:50:09.322889+00:00,1,jed-deepseek-rlm-x1000-s15,{},macro_f1,True,0.75,54,0.025416423072,0.03177052884,490183,39352,529535,901.7458821404725,4.7465619603171945,430.578125,0.0,430.578125,959.3142516696826,rxnhaystack-human-1.6.0,0.75,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10,1000,1,5,succeeded,final,2026-09-23T11:43:37.786357+00:00,1,jed-deepseek-rlm-x1000-pilot;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.17142857142857143,152,0.08145454031999999,0.10181817539999999,1365035,136790,1501825,4529.1724347975105,3.8868839349597692,414.52734375,0.0,414.52734375,4553.238323787227,rxnhaystack-human-1.6.0,0.1333333333333333,corrected_exact_rescore,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10,1000,2,5,succeeded,final,2026-09-23T13:43:16.774591+00:00,1,jed-deepseek-rlm-x1000-s21;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.7574358974358975,200,0.1494279002704,0.186784875338,1480074,269128,1749202,6970.900185091421,1528.7900573667139,589.40234375,0.0,589.40234375,6980.4523601308465,rxnhaystack-human-1.6.0,0.7074358974358974,corrected_exact_rescore,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10,1000,3,5,succeeded,final,2026-09-23T13:56:56.681221+00:00,1,jed-deepseek-rlm-x1000-s22;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.4,110,0.15707145936,0.1963393242,2003248,271707,2274955,7791.342173915356,215.4012156035751,453.4296875,0.0,453.4296875,7800.359133455902,rxnhaystack-human-1.6.0,0.35,corrected_exact_rescore,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10,1000,4,5,succeeded,final,2026-09-23T13:19:51.761988+00:00,1,jed-deepseek-rlm-x1000-s23;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.24415584415584415,162,0.1603914066472,0.200489258309,1756700,227321,1984021,5566.781269464642,682.660392023623,408.5703125,0.0,408.5703125,5575.436284234747,rxnhaystack-human-1.6.0,0.206060606060606,corrected_exact_rescore,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10,1000,5,5,succeeded,final,2026-09-23T13:49:55.790742+00:00,1,jed-deepseek-rlm-x1000-s24;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.4890756302521009,111,0.16724707744,0.20905884679999998,2315775,247477,2563252,7370.015408447012,591.8185842465609,529.9375,0.0,529.9375,7379.4519403241575,rxnhaystack-human-1.6.0,0.45098039215686275,corrected_exact_rescore,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10b,1000,1,5,succeeded,final,2026-09-23T14:00:39.970352+00:00,1,jed-deepseek-rlm-x1000-s01,{},macro_f1,True,0.3333333333333333,155,0.1691780080544,0.211472510068,2674366,281550,2955916,6667.116661183536,28.72651918232441,409.05859375,0.0,409.05859375,6672.440880505368,rxnhaystack-human-1.6.0,0.3333333333333333,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10b,1000,2,5,succeeded,final,2026-09-23T13:38:46.817085+00:00,1,jed-deepseek-rlm-x1000-s02,{},macro_f1,True,0.0,132,0.08683441243520001,0.108543015544,1544842,219108,1763950,5627.007648676634,1.3279271200299263,603.390625,0.0,603.390625,5632.709706945345,rxnhaystack-human-1.6.0,0.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10b,1000,3,5,succeeded,final,2026-09-23T13:11:09.845766+00:00,1,jed-deepseek-rlm-x1000-s03,{},macro_f1,True,0.2,123,0.0797518012584,0.099689751573,1451145,162223,1613368,4064.052217958495,12.632422462105751,380.47265625,0.0,380.47265625,4070.3263896629214,rxnhaystack-human-1.6.0,0.2,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10b,1000,4,5,succeeded,final,2026-09-23T13:59:50.667260+00:00,1,jed-deepseek-rlm-x1000-s04,{},macro_f1,True,0.3333333333333333,152,0.170263933368,0.21282991670999998,3273424,269858,3543282,6777.995092051104,213.03101329505444,449.97265625,0.0,449.97265625,6783.203960085288,rxnhaystack-human-1.6.0,0.3333333333333333,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task10b,1000,5,5,succeeded,final,2026-09-23T14:12:44.793123+00:00,1,jed-deepseek-rlm-x1000-s05,{},macro_f1,True,0.2363636363636364,272,0.1994076614456,0.24925957680699998,2872172,334449,3206621,7415.95365383476,306.0146068818867,458.53125,0.0,458.53125,7421.29478818737,rxnhaystack-human-1.6.0,0.2363636363636364,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task13-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task13,1000,1,1,succeeded,final,2026-09-23T12:24:03.272189+00:00,1,jed-deepseek-rlm-x1000-s08,{},macro_f1,True,1.0,7,0.00258175328,0.0032271916,40115,3956,44071,121.64583892188966,0.36266466975212097,353.96484375,0.0,353.96484375,126.61136676184833,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task13-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task13,1000,2,1,succeeded,final,2026-09-23T12:21:03.198746+00:00,1,jed-deepseek-rlm-x1000-s09,{},macro_f1,True,1.0,2,0.00274310304,0.0034288788,23617,4748,28365,106.59287032485008,2.147240124642849,363.7890625,0.0,363.7890625,112.04373585619032,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task13-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task13,1000,3,1,succeeded,final,2026-09-23T12:16:24.088808+00:00,1,jed-deepseek-rlm-x1000-s10,{},macro_f1,True,1.0,5,0.00206006592,0.0025750824,19819,3723,23542,109.58385141566396,0.3627930302172899,356.63671875,0.0,356.63671875,115.131473088637,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task13-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task13,1000,4,1,succeeded,final,2026-09-23T12:56:54.297775+00:00,1,jed-deepseek-rlm-x1000-s11,{},macro_f1,True,1.0,8,0.00265679904,0.0033209987999999998,34858,4309,39167,124.66266330704093,0.358799172565341,352.36328125,0.0,352.36328125,130.81221310794353,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task13-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task13,1000,5,1,succeeded,final,2026-09-23T13:00:08.309060+00:00,1,jed-deepseek-rlm-x1000-s12,{},macro_f1,True,1.0,7,0.0026796057600000003,0.0033495072000000003,35200,4426,39626,131.21126266010106,0.36726708710193634,356.84375,0.0,356.84375,136.52656118944287,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task14-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task14,1000,1,1,succeeded,final,2026-09-23T13:06:15.395040+00:00,1,jed-deepseek-rlm-x1000-s13,{},macro_f1,True,0.0,31,0.00726355056,0.0090794382,117803,12425,130228,309.10949841793627,1.0474606920033693,362.48828125,0.0,362.48828125,315.01385916024446,rxnhaystack-human-1.6.0,0.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task14-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task14,1000,2,1,succeeded,final,2026-09-23T13:09:40.610050+00:00,1,jed-deepseek-rlm-x1000-s14,{},macro_f1,True,1.0,16,0.008753920319999999,0.010942400399999998,138458,22481,160939,575.9711848245934,1.805238975211978,359.09375,0.0,359.09375,581.5014446284622,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task14-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task14,1000,3,1,succeeded,final,2026-09-23T12:55:49.952354+00:00,1,jed-deepseek-rlm-x1000-s15,{},macro_f1,True,0.0,31,0.00615928768,0.0076991096,119964,9948,129912,333.24361179675907,0.0,355.328125,0.0,355.328125,338.7674324037507,rxnhaystack-human-1.6.0,0.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task14-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task14,1000,4,1,succeeded,final,2026-09-23T12:19:49.310771+00:00,1,jed-deepseek-rlm-x1000-s16,{},macro_f1,True,1.0,8,0.00485032576,0.0060629072,62764,13446,76210,552.4518068498,0.7990424362942576,356.17578125,0.0,356.17578125,558.2888502497226,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task14-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task14,1000,5,1,succeeded,final,2026-09-23T12:22:42.282630+00:00,1,jed-deepseek-rlm-x1000-s17,{},macro_f1,True,1.0,6,0.007946001280000002,0.009932501600000001,108284,21076,129360,489.00992169976234,3.1347596794366837,380.37109375,0.0,380.37109375,506.5780225340277,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task15-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task15,1000,1,1,succeeded,final,2026-09-23T12:53:45.262822+00:00,1,jed-deepseek-rlm-x1000-s18,{},macro_f1,True,0.0,31,0.02672237152,0.0334029644,366727,44514,411241,1181.000861728564,0.0006885156035423279,363.1640625,0.0,363.1640625,1242.0682868473232,rxnhaystack-human-1.6.0,0.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task15-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task15,1000,2,1,succeeded,final,2026-09-23T12:03:22.976367+00:00,1,jed-deepseek-rlm-x1000-s19,{},macro_f1,True,1.0,8,0.0051943315200000005,0.0064929144,66207,8023,74230,250.82410782761872,1.7265997994691133,359.0078125,0.0,359.0078125,318.2266201544553,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task15-rlm-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task15,1000,3,1,succeeded,final,2026-09-23T12:14:39.159924+00:00,1,jed-deepseek-rlm-x1000-s20,{},macro_f1,True,1.0,9,0.00545251168,0.006815639599999999,41320,10365,51685,299.0485839433968,0.9696617946028709,352.89453125,0.0,352.89453125,304.3423997182399,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task15-rlm-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task15,1000,4,1,succeeded,final,2026-09-23T13:51:07.486437+00:00,1,jed-deepseek-rlm-x1000-s21,{},macro_f1,True,1.0,8,0.0069262752,0.008657844,44250,13604,57854,416.6111706085503,0.8263304904103279,369.9765625,0.0,369.9765625,422.40454255230725,rxnhaystack-human-1.6.0,1.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task15-rlm-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task15,1000,5,1,succeeded,final,2026-09-23T14:09:59.041101+00:00,1,jed-deepseek-rlm-x1000-s22,{},macro_f1,True,0.0,31,0.01254660448,0.015683255599999998,136036,22285,158321,774.5571443140507,0.0,355.296875,0.0,355.296875,779.6497969031334,rxnhaystack-human-1.6.0,0.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task17-rlm-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task17,1000,1,1,succeeded,final,2026-09-23T13:53:11.810482+00:00,1,jed-deepseek-rlm-x1000-s23,{},macro_f1,True,0.0,26,0.04008843680000001,0.050110546000000006,468362,70601,538963,1940.9238442946225,0.022240791469812393,368.8828125,0.0,368.8828125,1947.6213816031814,rxnhaystack-human-1.6.0,0.0,not_affected,True
rlm_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task17-rlm-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,rlm,3,tier3/task17,1000,2,1,succeeded,final,2026-09-23T14:03:24.722523+00:00,1,jed-deepseek-rlm-x1000-s24,{},macro_f1,True,0.6880000000000001,14,0.01344085024,0.0168010628,138843,24030,162873,800.0786440856755,0.8655790705233812,358.57421875,0.0,358.57421875,806.0194010436535,rxnhaystack-human-1.6.0,0.6880000000000001,not_affected,True
